"Time","Distance","Engine RPM","Throttle Pos","Brake Pos","Speed","Gear"
"s","m","rpm","%","%","m/s",""
"95.200","4069","6650.00128","100.000000","0.000000","37.9200960","3"
"95.220","4070","6666.90701","100.000000","0.000000","38.0231283","3"
"95.240","4070","6682.66483","100.000000","0.000000","38.1265536","3"
"95.260","4071","6696.09830","100.000000","0.000000","38.2299437","3"
"95.280","4072","6710.25434","100.000000","0.000000","38.3331501","3"
"95.300","4073","6725.22048","100.000000","0.000000","38.4357248","3"
"95.320","4073","6743.34362","100.000000","0.000000","38.5375315","3"
"95.340","4074","6761.53805","100.000000","0.000000","38.6393069","3"
"95.360","4075","6775.58054","100.000000","0.000000","38.7413722","3"
"95.380","4076","6789.24403","100.000000","0.000000","38.8429542","3"
"95.400","4077","6807.76512","100.000000","0.000000","38.9433408","3"
"95.420","4077","6829.66285","100.000000","0.000000","39.0431955","3"
"95.440","4078","6848.49574","100.000000","0.000000","39.1424634","3"
"95.460","4079","6867.56979","100.000000","0.000000","39.2410458","3"
"95.480","4080","6888.93862","100.000000","0.000000","39.3387533","3"
"95.500","4080","6911.40160","100.000000","0.000000","39.4358336","3"
"95.520","4081","6929.62842","100.000000","0.000000","39.5333248","3"
"95.540","4082","6941.98938","100.000000","0.000000","39.6314675","3"
"95.560","4083","6953.31853","100.000000","0.000000","39.7283949","3"
"95.580","4084","6972.36134","100.000000","0.000000","39.8235514","3"
"95.600","4084","6998.77120","100.000000","0.000000","39.9160416","3"
"95.620","4085","7025.94598","100.000000","0.000000","40.0086246","3"
"95.640","4086","7044.70592","100.000000","0.000000","40.1021645","3"
"95.660","4087","7056.75315","100.000000","0.000000","40.1964442","3"
"95.680","4088","7069.26234","100.000000","0.000000","40.2910490","3"
"95.700","4088","7083.85664","100.000000","0.000000","40.3848064","3"
"95.720","4089","7099.25005","100.000000","0.000000","40.4785030","3"
"95.740","4090","7113.53946","100.000000","0.000000","40.5718355","3"
"95.760","4091","7127.71558","100.000000","0.000000","40.6648922","3"
"95.780","4092","7142.58944","100.000000","0.000000","40.7575987","3"
"95.800","4093","7156.70464","100.000000","0.000000","40.8500704","3"
"95.820","4093","7168.77325","100.000000","0.000000","40.9425434","3"
"95.840","4094","7182.72243","100.000000","0.000000","41.0340838","3"
"95.860","4095","7198.60774","100.000000","0.000000","41.1252416","3"
"95.880","4096","7214.31360","100.000000","0.000000","41.2157734","3"
"95.900","4097","7229.88352","100.000000","0.000000","41.3070976","3"
"95.920","4098","7247.71725","100.000000","0.000000","41.3965350","3"
"95.940","4098","7271.11565","100.000000","0.000000","41.4832998","3"
"95.960","4099","7298.67802","100.000000","0.000000","41.5703738","3"
"95.980","4100","7312.01331","100.000000","0.000000","41.6624416","3"
"96.000","4101","7291.34400","100.000000","0.000000","41.7579648","3"
"96.020","4102","7271.07072","100.000000","0.000000","41.8476864","3"
"96.040","4103","7331.24352","100.000000","0.000000","41.9187418","3"
"96.060","4103","7445.19437","100.000000","0.000000","42.0031046","3"
"96.080","4104","7381.51770","100.000000","0.000000","42.1060512","3"
"96.100","4105","7294.12608","100.000000","0.000000","42.2000512","3"
"96.120","4106","7319.98771","100.000000","0.000000","42.3010195","3"
"96.140","4107","7390.60096","100.000000","0.000000","42.3774893","3"
"96.160","4108","7458.70605","100.000000","0.000000","42.4418400","3"
"96.180","4108","7516.04698","100.000000","0.000000","42.5280634","3"
"96.200","4109","7542.16896","100.000000","0.000000","42.6008224","3"
"96.220","4110","7547.55674","93.292230","0.000000","42.6572582","3"
"96.240","4111","7655.42362","81.257709","0.000000","42.7112755","3"
"96.260","4112","7640.14349","68.073983","0.000000","42.7807392","3"
"96.280","4113","7407.71008","52.123297","0.000000","42.8422458","3"
"96.300","4114","7278.70080","40.345244","0.000000","42.9007424","3"
"96.320","4114","7277.83373","31.452528","0.000000","42.8994291","3"
"96.340","4115","7304.50611","24.872998","0.000000","42.8766451","3"
"96.360","4116","7293.01030","20.300862","0.000000","42.8540218","3"
"96.380","4117","7247.98144","17.242908","0.000000","42.8290630","3"
"96.400","4118","7187.91040","16.670774","0.000000","42.8032608","3"
"96.420","4119","7196.08858","17.055487","0.000000","42.7648109","3"
"96.440","4120","7328.09421","17.913683","0.000000","42.7030842","3"
"96.460","4120","7395.80493","19.008629","0.000000","42.6457453","3"
"96.480","4121","7373.63251","19.570898","0.000000","42.6103405","3"
"96.500","4122","7331.10912","19.901356","0.000000","42.5825184","3"
"96.520","4123","7292.68954","19.763258","0.000000","42.5545235","3"
"96.540","4124","7267.76154","19.782982","0.000000","42.5241274","3"
"96.560","4125","7280.99226","20.004931","0.000000","42.4874880","3"
"96.580","4126","7306.28403","20.389640","0.000000","42.4472474","3"
"96.600","4126","7322.84096","20.838468","0.000000","42.4090016","3"
"96.620","4127","7322.40998","21.307028","0.000000","42.3759283","3"
"96.640","4128","7310.07437","21.484583","0.000000","42.3466637","3"
"96.660","4129","7298.06746","21.676940","0.000000","42.3182861","3"
"96.680","4130","7293.33043","21.864366","0.000000","42.2895411","3"
"96.700","4131","7295.37856","22.663376","0.000000","42.2611360","3"
"96.720","4132","7299.73939","23.975339","0.000000","42.2344621","3"
"96.740","4132","7309.72134","25.711464","0.000000","42.2097581","3"
"96.760","4133","7337.63507","28.138094","0.000000","42.1856352","3"
"96.780","4134","7390.60710","31.945738","0.000000","42.1619040","3"
"96.800","4135","7475.85088","36.078912","0.000000","42.1379520","3"
"96.820","4136","7494.76122","41.228114","0.000000","42.1235859","3"
"96.840","4137","7375.99821","47.728733","0.000000","42.1449542","3"
"96.860","4138","7312.19354","55.556110","0.000000","42.1730362","3"
"96.880","4138","7348.51994","63.092465","0.000000","42.1940742","3"
"96.900","4139","7422.87744","70.382256","0.000000","42.2161472","3"
"96.920","4140","7457.85254","77.016022","0.000000","42.2545741","3"
"96.940","4141","7458.83635","83.940810","0.000000","42.3093632","3"
"96.960","4142","7456.97779","90.318142","0.000000","42.3748390","3"
"96.980","4143","7472.02368","96.009870","0.000000","42.4452928","3"
"97.000","4143","7499.34976","100.000016","0.000000","42.5193760","3"
"97.020","4144","7517.29843","100.000000","0.000000","42.5985389","3"
"97.040","4145","7520.69530","100.000000","0.000000","42.6824518","3"
"97.060","4146","7518.20966","100.000000","0.000000","42.7666035","3"
"97.080","4147","7525.57530","100.000000","0.000000","42.8486490","3"
"97.100","4148","7545.58656","100.000000","0.000000","42.9281984","3"
"97.120","4149","7564.35507","99.442666","0.000000","43.0075654","3"
"97.140","4150","7551.14573","93.060435","0.000000","43.0882810","3"
"97.160","4150","7478.52902","77.953146","2.280472","43.1661926","3"
"97.180","4151","7383.18822","60.493213","9.281544","43.2213606","3"
"97.200","4152","7320.42112","42.120840","22.971524","43.2255392","3"
"97.220","4153","7296.60173","29.213315","29.078998","43.1439200","3"
"97.240","4154","7289.72096","19.901358","37.462171","43.0122669","3"
"97.260","4155","7218.86374","12.577065","47.556300","42.8453632","3"
"97.280","4156","7091.29280","7.635017","61.105674","42.6450675","3"
"97.300","4156","6980.69184","4.858199","70.737504","42.4096384","3"
"97.320","4157","6998.19712","3.363748","78.255680","42.1117498","3"
"97.340","4158","6926.59264","2.959308","85.928762","41.7952902","3"
"97.360","4159","6757.03821","3.003699","88.752534","41.4752896","3"
"97.380","4159","6576.36442","3.181257","90.787562","41.1456422","3"
"97.400","4160","6466.14080","3.329224","90.706552","40.7954144","3"
"97.420","4161","6491.20922","3.329223","89.338734","40.4236550","3"
"97.440","4162","6506.15910","3.279901","87.460987","40.0433606","3"
"97.460","4163","6465.33683","3.205918","86.989166","39.6554304","3"
"97.480","4163","6452.45235","3.205918","88.552366","39.2571328","3"
"97.500","4164","6443.62560","3.205918","90.706552","38.8705600","3"
"97.520","4165","6309.96877","3.319359","95.093530","38.5108710","3"
"97.540","4165","6148.46605","3.230579","96.899786","38.1666547","3"
"97.560","4166","6054.61952","3.230579","99.008704","37.8281645","3"
"97.580","4167","6026.48973","3.181256","99.942813","37.4793286","3"
"97.600","4168","5979.42976","3.156597","99.130208","37.1072096","3"
"97.620","4168","5896.50163","3.191122","97.838675","36.7208160","3"
"97.640","4169","5816.55283","3.358816","94.621709","36.3192992","3"
"97.660","4170","5815.44038","3.699136","89.217206","35.9053914","3"
"97.680","4170","5899.69382","5.060418","77.240566","35.5025549","3"
"97.700","4171","5989.76256","6.485821","67.806520","35.1357920","3"
"97.720","4172","5995.45638","8.143034","59.854638","34.8329222","3"
"97.740","4172","5929.36512","9.750925","50.146554","34.5731706","3"
"97.760","4173","5853.90029","11.112207","40.159658","34.3538835","3"
"97.780","4174","5796.71450","12.581997","30.532592","34.1734842","3"
"97.800","4174","5781.48480","13.982740","24.341714","34.0161248","3"
"97.820","4175","5802.78477","15.314429","20.195404","33.8856659","3"
"97.840","4176","5817.95686","16.389643","16.906947","33.7827206","3"
"97.860","4176","5815.55226","16.892723","17.614680","33.6998534","3"
"97.880","4177","5811.92986","16.843404","21.060404","33.6158266","3"
"97.900","4178","5807.37664","16.818742","23.757890","33.5203392","3"
"97.920","4178","5802.97715","16.843402","26.341001","33.4077779","3"
"97.940","4179","5800.13862","16.991369","27.518178","33.2848518","3"
"97.960","4180","5788.98112","17.213321","29.627070","33.1584314","3"
"97.980","4180","5710.43674","17.469790","33.153811","33.0344019","3"
"98.000","4181","5606.69504","17.385946","42.154168","32.9056096","3"
"98.020","4182","5561.55840","17.346485","47.091622","32.7395034","3"
"98.040","4182","5551.85062","17.188657","50.532588","32.5463142","3"
"98.060","4183","5536.76058","17.262637","52.412722","32.3419456","3"
"98.080","4184","5500.49203","17.410608","51.473843","32.1380941","3"
"98.100","4184","5453.04960","17.755860","46.467296","31.9402432","3"
"98.120","4185","5415.98029","18.742289","41.839625","31.7519046","3"
"98.140","4186","5395.28346","20.113440","34.409626","31.5789434","3"
"98.160","4186","5384.31603","21.548705","25.480759","31.4218182","3"
"98.180","4187","5381.19846","23.087547","15.072085","31.2946784","3"
"98.200","4187","5389.64672","24.364978","7.708807","31.2092960","3"
"98.220","4188","5410.88678","25.020957","2.573574","31.1681971","3"
"98.240","4189","5420.94221","25.524039","0.000000","31.1463949","3"
"98.260","4189","5417.27347","26.160295","0.000000","31.1411859","3"
"98.280","4190","5400.99008","27.304559","0.000000","31.1410042","3"
"98.300","4191","5387.78624","28.581996","0.000000","31.1432192","3"
"98.320","4191","5383.50528","30.436495","0.000000","31.1451264","3"
"98.340","4192","5394.42470","31.926010","0.000000","31.1465370","3"
"98.360","4192","5420.09395","33.405673","0.000000","31.1460186","3"
"98.380","4193","5449.72058","34.717626","0.000000","31.1474931","3"
"98.400","4194","5450.90624","35.191132","0.000000","31.1558432","3"
"98.420","4194","5428.26701","34.969169","0.000000","31.1643558","3"
"98.440","4195","5427.46598","34.012326","0.000000","31.1703923","3"
"98.460","4196","5427.85843","31.319360","0.000000","31.1742438","3"
"98.480","4196","5402.60890","27.225648","0.000000","31.1759462","3"
"98.500","4197","5361.06048","22.342786","0.000000","31.1725984","3"
"98.520","4197","5333.99315","17.578298","0.000000","31.1585056","3"
"98.540","4198","5318.62291","13.494449","0.000000","31.1352698","3"
"98.560","4199","5277.91488","10.668310","0.000000","31.1093536","3"
"98.580","4199","5213.38483","8.784217","0.000000","31.0837395","3"
"98.600","4200","5138.56928","8.631320","0.000000","31.0595456","3"
"98.620","4201","5242.17779","9.070285","0.000000","31.0117670","3"
"98.640","4201","5370.39334","10.490753","0.000000","30.9486438","3"
"98.660","4202","5408.79181","13.538841","0.000000","30.9021894","3"
"98.680","4203","5412.94976","18.865598","0.000000","30.8748947","3"
"98.700","4203","5462.64448","24.118370","0.000000","30.8479616","3"
"98.720","4204","5553.80544","29.001227","0.000000","30.8203136","3"
"98.740","4204","5544.50752","32.720101","0.000000","30.8068877","3"
"98.760","4205","5405.82246","35.442666","0.000000","30.8246419","3"
"98.780","4206","5325.86061","37.307034","0.000000","30.8436474","3"
"98.800","4206","5342.25792","38.471024","0.000000","30.8462208","3"
"98.820","4207","5395.75795","39.240442","0.000000","30.8413517","3"
"98.840","4207","5419.47379","40.522818","0.000000","30.8429734","3"
"98.860","4208","5409.36307","41.958080","0.000000","30.8542189","3"
"98.880","4209","5392.71232","43.447595","0.000000","30.8704467","3"
"98.900","4209","5392.40896","44.956840","0.000000","30.8879232","3"
"98.920","4210","5405.86266","46.007399","0.000000","30.9046579","3"
"98.940","4211","5421.62150","47.082617","0.000000","30.9238925","3"
"98.960","4211","5432.47142","48.443897","0.000000","30.9468365","3"
"98.980","4212","5437.20051","49.874231","0.000000","30.9728576","3"
"99.000","4212","5442.68928","51.245372","0.000000","31.0016064","3"
"99.020","4213","5448.31219","52.009870","0.000000","31.0308787","3"
"99.040","4214","5457.38406","52.710234","0.000000","31.0602253","3"
"99.060","4214","5470.72307","53.272513","0.000000","31.0903597","3"
"99.080","4215","5483.82106","54.150423","0.000000","31.1221779","3"
"99.100","4216","5491.53344","55.092464","0.000000","31.1578624","3"
"99.120","4216","5485.89888","55.876686","0.000000","31.1966694","3"
"99.140","4217","5484.23078","57.119602","0.000000","31.2371341","3"
"99.160","4218","5495.78112","58.924778","0.000000","31.2782566","3"
"99.180","4218","5515.55635","60.818726","0.000000","31.3210995","3"
"99.200","4219","5532.43968","62.885316","0.000000","31.3671136","3"
"99.220","4219","5543.25440","64.779274","0.000000","31.4172992","3"
"99.240","4220","5553.87712","66.574591","0.000000","31.4703974","3"
"99.260","4221","5566.18470","67.669541","0.000000","31.5257760","3"
"99.280","4221","5576.04890","67.965480","0.000000","31.5835552","3"
"99.300","4222","5576.71360","67.990136","0.000000","31.6428640","3"
"99.320","4223","5572.21350","67.827376","0.000000","31.7041370","3"
"99.340","4223","5572.33971","67.669552","0.000000","31.7643878","3"
"99.360","4224","5582.95808","67.743534","0.000000","31.8216384","3"
"99.380","4225","5596.17818","67.911211","0.000000","31.8749824","3"
"99.400","4225","5613.12320","68.064128","0.000000","31.9266080","3"
"99.420","4226","5638.71859","67.940808","0.000000","31.9781011","3"
"99.440","4226","5661.73299","67.990136","0.000000","32.0333242","3"
"99.460","4227","5657.70752","68.064123","0.000000","32.0934778","3"
"99.480","4228","5633.19936","68.064120","0.000000","32.1545990","3"
"99.500","4228","5627.98272","67.940808","0.000000","32.2125920","3"
"99.520","4229","5658.27366","68.064126","0.000000","32.2634246","3"
"99.540","4230","5696.88000","68.014795","0.000000","32.3133971","3"
"99.560","4230","5715.69523","67.940808","0.000000","32.3665005","3"
"99.580","4231","5717.02131","67.940808","0.000000","32.4230752","3"
"99.600","4232","5714.96640","67.792864","0.000000","32.4815584","3"
"99.620","4232","5721.09606","67.792856","0.000000","32.5381382","3"
"99.640","4233","5734.37811","67.743531","0.000000","32.5935955","3"
"99.660","4234","5747.12192","67.669549","0.000000","32.6490931","3"
"99.680","4234","5755.15981","67.669552","0.000000","32.7050637","3"
"99.700","4235","5760.30720","67.669552","0.000000","32.7621344","3"
"99.720","4236","5764.57088","67.669552","0.000000","32.8199386","3"
"99.740","4236","5769.94022","67.669552","0.000000","32.8776538","3"
"99.760","4237","5776.41984","67.669552","0.000000","32.9356493","3"
"99.780","4238","5783.60730","67.669552","0.000000","32.9936077","3"
"99.800","4238","5795.58912","67.669552","0.000000","33.0500064","3"
"99.820","4239","5811.78355","67.669552","0.000000","33.1036979","3"
"99.840","4240","5841.71584","67.620224","0.000000","33.1527322","3"
"99.860","4240","5894.99123","67.546237","0.000000","33.1979866","3"
"99.880","4241","5941.49645","67.447597","0.000000","33.2553843","3"
"99.900","4242","5887.54688","67.176312","0.000000","33.3314816","3"
"99.920","4242","5768.54963","66.569677","0.000000","33.4083021","3"
"99.940","4243","5750.05722","65.563501","0.000000","33.4766170","3"
"99.960","4244","5818.84698","64.202223","0.000000","33.5138227","3"
"99.980","4244","5885.97734","62.900113","0.000000","33.5496077","3"
"100.000","4245","5914.70528","62.071508","0.000000","33.6001280","3"
"100.020","4246","5918.65459","61.376087","0.000000","33.6325466","3"
"100.040","4246","6018.41933","60.882866","0.000000","33.6677734","3"
"100.060","4247","6053.95315","60.468557","0.000000","33.7259782","3"
"100.080","4248","5923.66605","60.369914","0.000000","33.7772346","3"
"100.100","4248","5855.79008","60.369916","0.000000","33.8339616","3"
"100.120","4249","5986.58918","60.468561","0.000000","33.8482624","3"
"100.140","4250","6181.92691","60.419234","0.000000","33.8510938","3"
"100.160","4250","6306.92122","60.419234","0.000000","33.8598893","3"
"100.180","4251","6369.59923","60.369914","0.000000","33.8816966","3"
"100.200","4252","6429.48608","60.369916","0.000000","33.9009568","3"
"100.220","4252","6505.63558","60.493222","0.000000","33.9378464","3"
"100.240","4253","6345.66118","60.493216","0.000000","34.0384019","3"
"100.260","4254","6094.73869","60.493216","0.000000","34.1419341","3"
"100.280","4255","5942.12531","60.493216","0.000000","34.2165709","3"
"100.300","4255","5904.06720","60.369908","0.000000","34.2713504","3"
"100.320","4256","5946.73702","60.221943","0.000000","34.2930451","3"
"100.340","4257","6019.03501","60.024655","0.000000","34.3196397","3"
"100.360","4257","6054.60070","59.728721","0.000000","34.3493651","3"
"100.380","4258","6048.97562","59.531439","0.000000","34.3879456","3"
"100.400","4259","6020.52480","59.506788","0.000000","34.4292480","3"
"100.420","4259","6017.21293","59.531450","0.000000","34.4623110","3"
"100.440","4260","6039.64186","59.630093","0.000000","34.5023302","3"
"100.460","4261","6040.32346","59.630088","0.000000","34.5421299","3"
"100.480","4261","6027.47686","59.531442","0.000000","34.5870810","3"
"100.500","4262","6018.27520","59.506788","0.000000","34.6334176","3"
"100.520","4263","6028.86054","59.358804","0.000000","34.6787968","3"
"100.540","4264","6042.89805","59.418010","0.000000","34.7239296","3"
"100.560","4264","6051.76269","59.506791","0.000000","34.7703475","3"
"100.580","4265","6056.96026","59.605434","0.000000","34.8182656","3"
"100.600","4266","6065.22432","59.753400","0.000000","34.8663456","3"
"100.620","4266","6075.93920","59.901365","0.000000","34.9142579","3"
"100.640","4267","6085.20461","59.950682","0.000000","34.9620941","3"
"100.660","4268","6092.34010","59.802710","0.000000","35.0094739","3"
"100.680","4268","6098.41574","59.496930","0.000000","35.0559622","3"
"100.700","4269","6106.59840","59.062872","0.000000","35.1008544","3"
"100.720","4270","6109.41018","56.932190","0.000000","35.1432064","3"
"100.740","4271","6101.94650","54.140564","0.000000","35.1817574","3"
"100.760","4271","6099.64979","50.929707","0.000000","35.2132838","3"
"100.780","4272","6105.12614","45.997526","0.000000","35.2370150","3"
"100.800","4273","6104.71360","40.616520","0.000000","35.2527392","3"
"100.820","4273","6099.26131","35.625152","0.000000","35.2590515","3"
"100.840","4274","6093.18259","30.604193","0.000000","35.2563763","3"
"100.860","4275","6088.11533","26.194822","0.000000","35.2461043","3"
"100.880","4276","6081.16877","23.067817","0.000000","35.2300634","3"
"100.900","4276","6074.17216","21.085078","0.000000","35.2087008","3"
"100.920","4277","6067.56493","19.467322","0.000000","35.1834592","3"
"100.940","4278","6061.26067","18.184960","0.000000","35.1554554","3"
"100.960","4278","6056.76326","17.681877","0.000000","35.1252595","3"
"100.980","4279","6054.99072","18.096178","0.000000","35.0947098","3"
"101.000","4280","6059.18976","18.890262","0.000000","35.0643168","3"
"101.020","4280","6071.02298","20.315658","0.000000","35.0323686","3"
"101.040","4281","6073.16083","21.706538","0.000000","35.0026112","3"
"101.060","4282","6068.45914","22.757091","0.000000","34.9764454","3"
"101.080","4283","6063.70701","23.388411","0.000000","34.9532749","3"
"101.100","4283","6058.50240","23.723800","0.000000","34.9325440","3"
"101.120","4284","6049.47648","24.078916","0.000000","34.9133395","3"
"101.140","4285","6041.56480","24.572133","0.000000","34.8939130","3"
"101.160","4285","6042.73139","25.371144","0.000000","34.8733766","3"
"101.180","4286","6058.75776","27.620219","0.000000","34.8529235","3"
"101.200","4287","6080.93632","30.036992","0.000000","34.8346816","3"
"101.220","4288","6090.21568","32.794074","0.000000","34.8231539","3"
"101.240","4288","6085.26464","34.983965","0.000000","34.8179443","3"
"101.260","4289","6077.44832","37.055484","0.000000","34.8180173","3"
"101.280","4290","6071.89952","38.614049","0.000000","34.8213990","3"
"101.300","4290","6064.42304","39.408132","0.000000","34.8266144","3"
"101.320","4291","6055.49222","39.482120","0.000000","34.8323987","3"
"101.340","4292","6052.16986","39.205914","0.000000","34.8370323","3"
"101.360","4292","6053.71430","38.939576","0.000000","34.8411584","3"
"101.380","4293","6055.03526","38.545005","0.000000","34.8439603","3"
"101.400","4294","6052.30400","37.533912","0.000000","34.8461600","3"
"101.420","4295","6043.20589","35.575825","0.000000","34.8494771","3"
"101.440","4295","6027.74861","32.951902","0.000000","34.8506381","3"
"101.460","4296","6013.16582","29.622682","0.000000","34.8476602","3"
"101.480","4297","5998.16986","25.686800","0.000000","34.8375558","3"
"101.500","4297","5991.04576","22.737362","0.000000","34.8226592","3"
"101.520","4298","5999.18989","20.660915","0.000000","34.7983014","3"
"101.540","4299","5998.42957","19.930948","0.000000","34.7761728","3"
"101.560","4299","6002.60250","20.078912","0.000000","34.7488550","3"
"101.580","4300","5997.04346","20.769418","0.000000","34.7241869","3"
"101.600","4301","6006.79616","22.170158","0.000000","34.6987168","3"
"101.620","4302","6017.95917","25.598025","0.000000","34.6756730","3"
"101.640","4302","6042.14656","29.149192","0.000000","34.6519827","3"
"101.660","4303","6063.10874","33.943279","0.000000","34.6365536","3"
"101.680","4304","6078.95386","38.480885","0.000000","34.6266950","3"
"101.700","4304","6097.69792","43.871772","0.000000","34.6253216","3"
"101.720","4305","6111.29638","48.734890","0.000000","34.6334694","3"
"101.740","4306","6122.70656","52.601728","0.000000","34.6485094","3"
"101.760","4306","6128.20467","56.182499","0.000000","34.6722138","3"
"101.780","4307","6141.49696","59.753389","0.000000","34.7052506","3"
"101.800","4308","6147.10656","63.526516","0.000000","34.7388160","3"
"101.820","4309","6181.94086","68.202224","0.000000","34.7858042","3"
"101.840","4309","6206.61184","73.834781","0.000000","34.8349613","3"
"101.860","4310","6243.32685","80.818747","0.000000","34.8942106","3"
"101.880","4311","6271.89875","89.114674","0.000000","34.9592742","3"
"101.900","4311","6326.17920","98.914928","0.000000","35.0507616","3"
"101.920","4312","6314.02547","100.000000","0.000000","35.1444794","3"
"101.940","4313","6297.02912","100.000000","0.000000","35.2605882","3"
"101.960","4313","6275.10234","100.000000","0.000000","35.3701011","3"
"101.980","4314","6277.58938","100.000000","0.000000","35.4804243","3"
"102.000","4315","6279.22176","100.000000","0.000000","35.5809408","3"
"102.020","4316","6293.62995","100.000000","0.000000","35.6962374","3"
"102.040","4316","6296.76698","100.000000","0.000000","35.8011181","3"
"102.060","4317","6312.69261","100.000000","0.000000","35.9094925","3"
"102.080","4318","6344.42662","100.000000","0.000000","36.0155955","3"
"102.100","4318","6352.33792","100.000000","0.000000","36.1234016","3"
"102.120","4319","6364.49946","100.000000","0.000000","36.2246989","3"
"102.140","4320","6379.15392","100.000000","0.000000","36.3305971","3"
"102.160","4321","6414.77222","100.000000","0.000000","36.4370918","3"
"102.180","4321","6398.97446","100.000000","0.000000","36.5469248","3"
"102.200","4322","6390.64832","100.000000","0.000000","36.6633568","3"
"102.220","4323","6413.04922","100.000000","0.000000","36.7504301","3"
"102.240","4324","6548.74099","100.000000","0.000000","36.8418003","3"
"102.260","4324","6600.64781","100.000000","0.000000","36.9300454","3"
"102.280","4325","6630.44365","100.000000","0.000000","37.0487731","3"
"102.300","4326","6569.54816","100.000000","0.000000","37.1349376","3"
"102.320","4327","6599.42886","100.000000","0.000000","37.2729248","3"
"102.340","4327","6561.60435","100.000000","0.000000","37.3732666","3"
"102.360","4328","6565.79533","100.000000","0.000000","37.4871091","3"
"102.380","4329","6594.09869","100.000000","0.000000","37.5907674","3"
"102.400","4330","6599.56992","100.000000","0.000000","37.6984096","3"
"102.420","4330","6641.61741","100.000000","0.000000","37.7921338","3"
"102.440","4331","6660.00026","100.000000","0.000000","37.8986682","3"
"102.460","4332","6691.58234","100.000000","0.000000","38.0049824","3"
"102.480","4333","6683.08288","100.000000","0.000000","38.0948051","3"
"102.500","4333","6730.06208","100.000000","0.000000","38.2188480","3"
"102.520","4334","6709.90874","100.000000","0.000000","38.3001606","3"
"102.540","4335","6764.26752","100.000000","0.000000","38.4051142","3"
"102.560","4336","6799.00838","100.000000","0.000000","38.5020627","3"
"102.580","4336","6769.42963","100.000000","0.000000","38.6055622","3"
"102.600","4337","6774.76096","100.000000","0.000000","38.7188864","3"
"102.620","4338","6754.87744","100.000000","0.000000","38.8227021","3"
"102.640","4339","6802.39334","100.000000","0.000000","38.9134976","3"
"102.660","4340","6862.27738","100.000000","0.000000","39.0060762","3"
"102.680","4340","6866.79706","100.000000","0.000000","39.1193229","3"
"102.700","4341","6831.36960","100.000000","0.000000","39.2130816","3"
"102.720","4342","6845.98438","100.000000","0.000000","39.3149037","3"
"102.740","4343","6915.57312","100.000000","0.000000","39.4107872","3"
"102.760","4343","6923.81069","100.000000","0.000000","39.5060269","3"
"102.780","4344","6925.27731","100.000000","0.000000","39.6094445","3"
"102.800","4345","6951.36448","100.000000","0.000000","39.6932896","3"
"102.820","4346","6976.20608","100.000000","0.000000","39.7999949","3"
"102.840","4347","6991.53152","100.000000","0.000000","39.8913728","3"
"102.860","4347","6983.78778","100.000000","0.000000","39.9921478","3"
"102.880","4348","6986.29325","100.000000","0.000000","40.0950906","3"
"102.900","4349","7004.34048","100.000000","0.000000","40.1832736","3"
"102.920","4350","7037.76333","100.000000","0.000000","40.2822157","3"
"102.940","4351","7062.41920","100.000000","0.000000","40.3716006","3"
"102.960","4351","7078.44966","100.000000","0.000000","40.4655232","3"
"102.980","4352","7093.70470","100.000000","0.000000","40.5607322","3"
"103.000","4353","7112.08576","100.000000","0.000000","40.6508320","3"
"103.020","4354","7127.18298","100.000000","0.000000","40.7464614","3"
"103.040","4355","7138.58163","100.000000","0.000000","40.8379507","3"
"103.060","4356","7151.58656","100.000000","0.000000","40.9308307","3"
"103.080","4356","7167.26989","100.000000","0.000000","41.0220653","3"
"103.100","4357","7185.35936","100.000000","0.000000","41.1114336","3"
"103.120","4358","7207.69357","100.000000","0.000000","41.1999917","3"
"103.140","4359","7227.92627","100.000000","0.000000","41.2893421","3"
"103.160","4360","7237.93370","100.000000","0.000000","41.3802925","3"
"103.180","4361","7244.30886","100.000000","0.000000","41.4720416","3"
"103.200","4361","7256.91200","100.000000","0.000000","41.5637696","3"
"103.220","4362","7271.53088","100.000000","0.000000","41.6547898","3"
"103.240","4363","7284.18010","100.000000","0.000000","41.7454765","3"
"103.260","4364","7298.75213","100.000000","0.000000","41.8352960","3"
"103.280","4365","7317.88122","100.000000","0.000000","41.9238490","3"
"103.300","4366","7339.61792","100.000000","0.000000","42.0111456","3"
"103.320","4366","7360.27520","100.000000","0.000000","42.0982355","3"
"103.340","4367","7375.65030","100.000000","0.000000","42.1863482","3"
"103.360","4368","7384.80909","100.000000","0.000000","42.2754880","3"
"103.380","4369","7391.41184","100.000000","0.000000","42.3648589","3"
"103.400","4370","7400.62656","100.000000","0.000000","42.4534912","3"
"103.420","4371","7415.47635","100.000000","0.000000","42.5406534","3"
"103.440","4371","7433.12960","100.000000","0.000000","42.6269613","3"
"103.460","4372","7451.48442","100.000000","0.000000","42.7125606","3"
"103.480","4373","7470.69133","100.000000","0.000000","42.7977024","3"
"103.500","4374","7490.94720","100.000000","0.000000","42.8824032","3"
"103.520","4375","7508.72781","100.000000","0.000000","42.9674477","3"
"103.540","4376","7522.47270","100.000000","0.000000","43.0529338","3"
"103.560","4377","7533.85677","100.000000","0.000000","43.1388384","3"
"103.580","4377","7543.95418","100.000000","0.000000","43.2246573","3"
"103.600","4378","7555.89696","100.000000","0.000000","43.3100096","3"
"103.620","4379","7570.16000","100.000000","0.000000","43.3943507","3"
